"Include","StudyID","GroupID","LaboratoryID","PopulationID","EffectID","Title","Year","Authors_all","Lab_PI","Journal","DOI","Species","Developmental_mode","Mean_clutch_size","SD_clutch_size","SE_clutch_size","Focal_clutch_number","Max_clutch_number","Study_area","Lat_study_area","Long_study_area","Elev_study_area","Year_collection","Study_type","Egg_n_collected","Time_collection","Egg_sampl_method","Egg_store","Egg_homog","Egg_homog_name","Site_horm_measured","Horm_measured","Horm_extracted_colum","Method_horm_meas","AntibodyKit","Horm_units","Horm_mean","Horm_Var","Horm_Var_Type","Exp_mother_egg","Method_mother_exp","Type_mother_exp","Horm_mother_exp","Horm_mother_units","Horm_mother_lab","Horm_mother_applied_dose","Horm_mother_mean_nat","Horm_mother_dose_exp","Horm_mother_SD","Horm_mother_cateogrical_dose","Time_mother_exp","Egg_order_exp","Egg_n_exp","Percent_egg_exp","Time_egg_exp","Method_egg_exp","Site_egg_exp","Horm_egg_exp","Horm_egg_units","Horm_egg_lab","Horm_egg_applied_dose","Horm_egg_mean_nat","Horm_egg_dose_exp","Horm_egg_SD","Horm_egg_cateogrical_dose","Solvent_egg_used_exp","Fitness_trait","Fitness_mother","Fitness_offs","Off_life_stage","Off_age","Off_average_nesting_time","Off_relative_age","Off_sex","Blind_data_recording","Partial_or_selective_data_rep","TestStat_N_level","TestStat_N_clutch","TestStat_N_off","TestStat_Type","TestStat_NumberOfPredictors","TestStat_Value","TestStat_df","TestStat_p","TestStat_p_comment","TestDirection","Exp_N_level","Control_Mean","Control_Var","Control_N_clutch","Control_N_off","Exp_Mean","Exp_Var","Exp_N_clutch","Exp_N_off","Shared_control","Shared_control_ID","Var_type","Var_type_comment","DataReporting","Raw","Notes","Quotes","ExtractionID","Extraction_check_observer","Extraction_check_notes","Reply_LM","Comments_after_author_response","Final_exclusion_paper_why","Least_square_means","Cross_fostering","Incubation_prior","Effect_size_type","stats_n_total","stats_n_df","control_n_total","exp_n_total","raw_n","datasubset","cor","cor_var","sd_control","sd_exp","n_control_surv","n_control_no_surv","n_exp_surv","n_exp_no_surv","final_n","DataSourceLocation","Hormone_measured_unique","Hormone_measured_general"
"yes","rayyan-123815659","GR_N_19","Lab_ID_16","Population_ID_3",23,"Yolk androgens in the barn swallow (Hirundo rustica): A test of some adaptive hypotheses","2006","Gil; D. and Ninni; P. and Lacroix; A. and De Lope; F. and Tirard; C. and Marzal; A. and Pape Møller; A.","Møller","Journal of Evolutionary Biology","10.1111/j.1420-9101.2005.00981.x","Hirundo rustica","altricial",5,NA,NA,"1 & 2",2,"Badajoz; Spain",NA,NA,NA,"2001","correlational","1","after egg completition or before incubating","entire egg removed",NA,"distilled water",NA,"yolk","androstenedione",NA,"RIA (radio inmuno assay)","P.A.R.I.S laboratories","pg/ml","20.6","0.58","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",NA,"growth (tarsus)","before independence","6;12",NA,NA,NA,NA,"yes","clutch","unclear",NA,"F-test (linear mixed model)",NA,3.47,46.9,"0.067","p-value","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"incomplete","no",NA,NA,"MNA","LM",NA,"The authors write day 13; but in the methods they mention that they consider hatching day as d1. Since here we consider hatching date as 0; then all measurements were taken on day 12",NA,NA,"no","no","no","F-test (linear mixed model)",47.9,47.9,NA,NA,NA,"stats_clutch",0.265114312215739,0.0184300398353754,NA,NA,NA,"NA",NA,NA,47.9,"text; p129","androstenedione","androgens"
"yes","rayyan-123815659","GR_N_19","Lab_ID_16","Population_ID_3",24,"Yolk androgens in the barn swallow (Hirundo rustica): A test of some adaptive hypotheses","2006","Gil; D. and Ninni; P. and Lacroix; A. and De Lope; F. and Tirard; C. and Marzal; A. and Pape Møller; A.","Møller","Journal of Evolutionary Biology","10.1111/j.1420-9101.2005.00981.x","Hirundo rustica","altricial",5,NA,NA,"1 & 2",2,"Badajoz; Spain",NA,NA,NA,"2000-2001","correlational","1","after egg completition or before incubating","entire egg removed",NA,"distilled water",NA,"yolk","androstenedione",NA,"RIA (radio inmuno assay)","P.A.R.I.S laboratories","pg/ml","20.6","0.58","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",NA,"fledgling success","before independence",NA,NA,NA,NA,NA,"yes","clutch","unclear",NA,"F-test (linear mixed model)",NA,0.31,111,"0.57","p-value","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"incomplete","no",NA,NA,"MNA","NMA; LM","sample sizes and raw data are totally absent; also model structures are hidden",NA,NA,NA,"no","no","no","F-test (linear mixed model)",112,112,NA,NA,NA,"stats_clutch",0.0530119042191493,0.00895844480715825,NA,NA,NA,"NA",NA,NA,112,"text; p129","androstenedione","androgens"
"yes","no-rayyan-number","GR_L_28","Lab_ID_3","Population_ID_21",33,"Cycles of species replacement emerge from locally induced maternal effects on offspring behavior in a passerine bird","2015","Duckworth; R.A. and Belloni; V. and Anderson; S.R.","Anderson","Science","10.1126/science.1260154","Sialia mexicana","altricial",6,NA,NA,"1 & 2",NA,"Montana; USA",NA,NA,NA,"2002-2003-2004-2005-2006-2007-2008-2009-2010-2011-2012","correlational","entire clutch","same day that it was laid","entire egg removed",NA,"deionized water",NA,NA,"androgens","no","EIA (enzyme inmuno assay)","Cayman Chemical; Ann Arbor; USA","pg/ml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mother","clutch size",NA,NA,NA,NA,NA,NA,NA,NA,"clutch","18",NA,"Spearman",NA,0.47797,NA,"0.0448",NA,"positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","When contacting the authors to get some data (Sep 2022); one of the authors mentioned to us that they presented correlational information between yolk androgen concentration and clutch size in another paper (this one). This paper was not obtained from our search in Scopues and Wos. This is because althgouh ""maternal effects"" appears in the title (first set of words); no other words related to androgens; yolk and/or fitness (i.e.; second and third set of words in the string) appear in the title or abstract.// The authors report the mean clutch size: 6 (not the mean).// The authors wanted to measure testosterone. But they used a kit that cross-reacts with DHT (5 beta and 5alpha) and androstenedione. This is why they talk about ""androgens"" in general.// In figure S4 there are 16 clutches and 76 eggs. The author sent data for 2 more clutches that she said are from second clutches. No info on total number of eggs.",NA,"LM","LM",NA,NA,NA,NA,"no","no","no","Spearman",18,NA,NA,NA,NA,"stats_clutch",0.495320468989168,0.0335004790026878,NA,NA,NA,"NA",NA,NA,18,"Supplementary Figure S4; data sent by author; Supplementary Materials; data sent by the author","androgens","androgens"
"yes","rayyan-123815663","GR_P_24","Lab_ID_7","Population_ID_26",36,"Yolk androstenedione; but not testosterone; predicts offspring fate and reflects parental quality","2011","Hegyi; Gergely and Herenyi; Marton and Szoellosi; Eszter and Rosivall; Balazs and Toeroek; Janos and Groothuis; Ton G. G.","Groothuis","Behavioral Ecology","10.1093/beheco/arq165","Ficedula albicollis","altricial",NA,NA,NA,"1",NA,"Pilis Mountains; Hungary",47.716667,19.016667,NA,"2007","correlational","entire clutch","before incubating (1-5) - same day that it was laid (6-7)","biopsy","yolk stored separately",NA,NA,"yolk","testosterone",NA,"RIA (radio inmuno assay)","DSL-4000 Coated Tube RIA","pg/mg","28.75","1.04","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mother","egg mortality",NA,NA,NA,NA,NA,NA,NA,"yes","offspring","24",141,"Pearson",NA,-0.423976028,NA,"0.057","F-test (generalized linear mixed model; binomial error):4.12; df: 18.8; p-value","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","no","The article is potentially very relevant because growth and recruitment are directly related to level of androgen extracted via biopsy but I was not able to exctract any data because analysis are not run on androgen levels but on their within and among clutch variation. Moreover:
1) Correlations are not reported but only table with results of mixed model with unknown number of level ""Backward model simplification was used; results for terms not in the final model were calculated by reintroduction"". 
2) for growth they use a PCA 
3) Eggs are partially artifically incubated and cross-fostered.
The only possible solution I see is to contact the authors.","""Therefore; we used within-subject centering to separate the
within-clutch and among-clutch effects of egg mass and yolk
androgens. This means that we
entered 2 independent variables for all 3 egg attributes: the
clutch mean and the deviation from the clutch mean.""","PBD","PD; LM",NA,"Nestlings cross-fostered so that all nestlings were raised in a foreing nest. Clutch size between 6 and 7 eggs. AMONG-CLUTCH VARIATION: calculated from the clutch mean. Eggs with mean higher concentration of testosterone in the egg were less likely to hatch. For this hormone; authors report in Figure 2 the mean testosterone concentrations for eggs that did not hatch vs hatch. I did not extract this data since I was not sure it can be of use considering the way we extracted our data and this would be a repetition of the info about (although calculated differently). It would be better to get the raw data in order to get an overall correlation for all eggs. ","Data sent by authors. IMPORTANT - WATCH OUT THE SIGN! BECAUSE EGG MORTALITY IS A NEGATIVE FITNESS TRAIT. WE NEED TO MODIFY THE SIGN WHEN WORKING WITH THE EFFECT SIZE",NA,"no","yes","yes","Pearson",141,NA,NA,NA,NA,"stats_offspring",0.423976028,0.00480571969352442,NA,NA,NA,"NA",NA,NA,141,"Table3; text; responses from authors; p34","testosterone","androgens"
"yes","rayyan-123815663","GR_P_24","Lab_ID_7","Population_ID_26",37,"Yolk androstenedione; but not testosterone; predicts offspring fate and reflects parental quality","2011","Hegyi; Gergely and Herenyi; Marton and Szoellosi; Eszter and Rosivall; Balazs and Toeroek; Janos and Groothuis; Ton G. G.","Groothuis","Behavioral Ecology","10.1093/beheco/arq165","Ficedula albicollis","altricial",NA,NA,NA,"1",NA,"Pilis Mountains; Hungary",47.716667,19.016667,NA,"2007","correlational","entire clutch","before incubating (1-5) - same day that it was laid (6-7)","biopsy","yolk stored separately",NA,NA,"yolk","androstenedione",NA,"RIA (radio inmuno assay)","DSL-3800 Coated Tube RIA","pg/mg","206.6","1.02","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mother","egg mortality",NA,NA,NA,NA,NA,NA,NA,"yes","offspring","24",141,"Pearson",NA,-0.173585215,NA,"0.434","F-test (generalized linear mixed model; binomial error):0.64; df: 20.6; p-value","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","no","The article is potentially very relevant because growth and recruitment are directly related to level of androgen extracted via biopsy but I was not able to exctract any data because analysis are not run on androgen levels but on their within and among clutch variation. Moreover:
1) Correlations are not reported but only table with results of mixed model with unknown number of level ""Backward model simplification was used; results for terms not in the final model were calculated by reintroduction"". 
2) for growth they use a PCA 
3) Eggs are partially artifically incubated and cross-fostered.
The only possible solution I see is to contact the authors.","""Therefore; we used within-subject centering to separate the
within-clutch and among-clutch effects of egg mass and yolk
androgens. This means that we
entered 2 independent variables for all 3 egg attributes: the
clutch mean and the deviation from the clutch mean.""","LM","PD; LM",NA,"Nestlings cross-fostered so that all nestlings were raised in a foreing nest. Clutch size between 6 and 7 eggs. AMONG-CLUTCH VARIATION: calculated from the clutch mean. ","Data sent by authors. IMPORTANT - WATCH OUT THE SIGN! BECAUSE EGG MORTALITY IS A NEGATIVE FITNESS TRAIT. WE NEED TO MODIFY THE SIGN WHEN WORKING WITH THE EFFECT SIZE",NA,"no","yes","yes","Pearson",141,NA,NA,NA,NA,"stats_offspring",0.173585215,0.00671888766612233,NA,NA,NA,"NA",NA,NA,141,"Table3; responses from authors; p34","androstenedione","androgens"
"yes","rayyan-123815663","GR_P_24","Lab_ID_7","Population_ID_26",38,"Yolk androstenedione; but not testosterone; predicts offspring fate and reflects parental quality","2011","Hegyi; Gergely and Herenyi; Marton and Szoellosi; Eszter and Rosivall; Balazs and Toeroek; Janos and Groothuis; Ton G. G.","Groothuis","Behavioral Ecology","10.1093/beheco/arq165","Ficedula albicollis","altricial",NA,NA,NA,"1",NA,"Pilis Mountains; Hungary",47.716667,19.016667,NA,"2007","correlational","entire clutch","before incubating (1-5) - same day that it was laid (6-7)","biopsy","yolk stored separately",NA,NA,"yolk","testosterone",NA,"RIA (radio inmuno assay)","DSL-4000 Coated Tube RIA","pg/mg","28.75","1.04","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",NA,"offspring mortality","before independence","12",13,0.923076923,NA,NA,"yes","offspring","23",119,"Pearson",NA,-0.069313726,NA,"0.794","F-test (generalized linear mixed model; binomial error): 0.07; df: 14.5; p-value","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","no",NA,"""Therefore; we used within-subject centering to separate the
within-clutch and among-clutch effects of egg mass and yolk
androgens. This means that we
entered 2 independent variables for all 3 egg attributes: the
clutch mean and the deviation from the clutch mean."" WATCH-OUT: SIGN DIRECTION IS OPOSITE TO THE REAL SIGN BECAUSE THE FITNESS TRAITS IS 'NEGATIVE'","LM","LM",NA,"Nestlings cross-fostered so that all nestlings were raised in a foreing nest. Clutch size between 6 and 7 eggs. AMONG-CLUTCH VARIATION: calculated from the clutch mean. ","Data sent by authors",NA,"no","yes","no","Pearson",119,NA,NA,NA,NA,"stats_offspring",0.069313726,0.008393341499698,NA,NA,NA,"NA",NA,NA,119,"Table3; responses from authors; p34","testosterone","androgens"
"yes","rayyan-123815663","GR_P_24","Lab_ID_7","Population_ID_26",39,"Yolk androstenedione; but not testosterone; predicts offspring fate and reflects parental quality","2011","Hegyi; Gergely and Herenyi; Marton and Szoellosi; Eszter and Rosivall; Balazs and Toeroek; Janos and Groothuis; Ton G. G.","Groothuis","Behavioral Ecology","10.1093/beheco/arq165","Ficedula albicollis","altricial",NA,NA,NA,"1",NA,"Pilis Mountains; Hungary",47.716667,19.016667,NA,"2007","correlational","entire clutch","before incubating (1-5) - same day that it was laid (6-7)","biopsy","yolk stored separately",NA,NA,"yolk","androstenedione",NA,"RIA (radio inmuno assay)","DSL-3800 Coated Tube RIA","pg/mg","206.6","1.02","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",NA,"offspring mortality","before independence","12",13,0.923076923,NA,NA,"yes","offspring","23",119,"Pearson",NA,-0.258483878,NA,"0.287","F-test (generalized linear mixed model; binomial error): 1.21; df: 16.9; p-value","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","no",NA,"""Therefore; we used within-subject centering to separate the
within-clutch and among-clutch effects of egg mass and yolk
androgens. This means that we
entered 2 independent variables for all 3 egg attributes: the
clutch mean and the deviation from the clutch mean."" WATCH-OUT: SIGN DIRECTION IS OPOSITE TO THE REAL SIGN BECAUSE THE FITNESS TRAITS IS 'NEGATIVE'","LM","LM",NA,"Nestlings cross-fostered so that all nestlings were raised in a foreing nest. Clutch size between 6 and 7 eggs. AMONG-CLUTCH VARIATION: calculated from the clutch mean. ","Data sent by authors",NA,"no","yes","no","Pearson",119,NA,NA,NA,NA,"stats_offspring",0.258483878,0.0073799683804291,NA,NA,NA,"NA",NA,NA,119,"Table3; responses from authors; p34","androstenedione","androgens"
"yes","rayyan-123815011","GR_P_03","Lab_ID_4","Population_ID_10",40,"Natural selection acts in opposite ways on correlated hormonal mediators of prenatal maternal effects in a wild bird population","2014","Tschirren; B. and Postma; E. and Gustafsson; L. and Groothuis; T.G.G. and Doligez; B.","Doligez","Ecology Letters","10.1111/ele.12339","Ficedula albicollis","altricial",6.1,0.7,NA,NA,NA,"Gotland; Sweden",57.17,18.33,NA,"2003- 2005- 2006- 2007","correlational","3","same day that it was laid","entire egg removed","yolk stored separately",NA,NA,"yolk","androstenedione","no","RIA (radio inmuno assay)","Diagnostic System Laboratories; USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mother","maternal life time reproductive success",NA,NA,NA,NA,NA,NA,NA,"no","clutch","256",NA,"Pearson",NA,0.05938578,NA,"0.344","(Chi-square mixed model test: estimate: 7;27; number of predictors:5; p-value: 0;007)","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","The lab were hormones were analyzed was probably Groothuis (not Dolinguez which is the last author). Figure 1 presents raw data for testosterone and androstenedione - but values are standardized (mean 0; SD 1). ",NA,"PBD","LM; ASF",NA,NA,NA,NA,"no","no","no","Pearson",256,NA,NA,NA,NA,"stats_clutch",0.05938578,0.0038939572379411,NA,NA,NA,"NA",NA,NA,256,"text; data sent by authors; p1312; word file","androstenedione","androgens"
"yes","rayyan-123815011","GR_P_03","Lab_ID_4","Population_ID_10",41,"Natural selection acts in opposite ways on correlated hormonal mediators of prenatal maternal effects in a wild bird population","2014","Tschirren; B. and Postma; E. and Gustafsson; L. and Groothuis; T.G.G. and Doligez; B.","Doligez","Ecology Letters","10.1111/ele.12339","Ficedula albicollis","altricial",6.1,0.7,NA,NA,NA,"Gotland; Sweden",57.17,18.33,NA,"2003- 2005- 2006- 2007","correlational","3","same day that it was laid","entire egg removed","yolk stored separately",NA,NA,"yolk","testosterone","no","RIA (radio inmuno assay)","Diagnostic System Laboratories; USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mother","maternal life time reproductive success",NA,NA,NA,NA,NA,NA,NA,"no","clutch","256",NA,"Pearson",NA,-0.1322962,NA,"0.0344","(Chi-square mixed model test: estimate: 11;48; number of predictors:5; p-value: <0;001)","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","The lab were hormones were analyzed was probably Groothuis (not Dolinguez which is the last author). Figure 1 presents raw data for testosterone and androstenedione - but values are standardized (mean 0; SD 1). ",NA,"PBD","LM; ASF",NA,NA,NA,NA,"no","no","no","Pearson",256,NA,NA,NA,NA,"stats_clutch",-0.1322962,0.00378549710154919,NA,NA,NA,"NA",NA,NA,256,"text; data sent by authors; p1312; word file","testosterone","androgens"
"yes","rayyan-123815011","GR_P_03","Lab_ID_4","Population_ID_10",42,"Natural selection acts in opposite ways on correlated hormonal mediators of prenatal maternal effects in a wild bird population","2014","Tschirren; B. and Postma; E. and Gustafsson; L. and Groothuis; T.G.G. and Doligez; B.","Doligez","Ecology Letters","10.1111/ele.12339","Ficedula albicollis","altricial",6.1,0.7,NA,NA,NA,"Gotland; Sweden",57.17,18.33,NA,"2003- 2005- 2006- 2007","correlational","3","same day that it was laid","entire egg removed","yolk stored separately",NA,NA,"yolk","androstenedione","no","RIA (radio inmuno assay)","Diagnostic System Laboratories; USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mother","maternal longevity",NA,NA,NA,NA,NA,NA,NA,"no","clutch","256",NA,"Pearson",NA,0.05938578,NA,"0.344","(z-test; mixed model: 1.993; number of predictors: 5; p-value = 0.046)","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","The lab were hormones were analyzed was probably Groothuis (not Dolinguez which is the last author). Figure 1 presents raw data for testosterone and androstenedione - but values are standardized (mean 0; SD 1). ",NA,"PBD","LM; ASF","I added the test direction even though the test already has that info",NA,NA,NA,"no","no","no","Pearson",256,NA,NA,NA,NA,"stats_clutch",0.05938578,0.0038939572379411,NA,NA,NA,"NA",NA,NA,256,"text; p1313","androstenedione","androgens"
"yes","rayyan-123815011","GR_P_03","Lab_ID_4","Population_ID_10",43,"Natural selection acts in opposite ways on correlated hormonal mediators of prenatal maternal effects in a wild bird population","2014","Tschirren; B. and Postma; E. and Gustafsson; L. and Groothuis; T.G.G. and Doligez; B.","Doligez","Ecology Letters","10.1111/ele.12339","Ficedula albicollis","altricial",6.1,0.7,NA,NA,NA,"Gotland; Sweden",57.17,18.33,NA,"2003- 2005- 2006- 2007","correlational","3","same day that it was laid","entire egg removed","yolk stored separately",NA,NA,"yolk","testosterone","no","RIA (radio inmuno assay)","Diagnostic System Laboratories; USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mother","maternal longevity",NA,NA,NA,NA,NA,NA,NA,"no","clutch","256",NA,"Pearson",NA,-0.1322962,NA,"0.0344","(z-test; mixed model: -2.588; number of predictors: 5; p-value = 0.01)","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","The lab were hormones were analyzed was probably Groothuis (not Dolinguez which is the last author). Figure 1 presents raw data for testosterone and androstenedione - but values are standardized (mean 0; SD 1). ",NA,"PBD","LM; ASF","I added the test direction even though the test already has that info",NA,NA,NA,"no","no","no","Pearson",256,NA,NA,NA,NA,"stats_clutch",-0.1322962,0.00378549710154919,NA,NA,NA,"NA",NA,NA,256,"text; p1313","testosterone","androgens"
"yes","rayyan-123815011","GR_P_03","Lab_ID_4","Population_ID_10",44,"Natural selection acts in opposite ways on correlated hormonal mediators of prenatal maternal effects in a wild bird population","2014","Tschirren; B. and Postma; E. and Gustafsson; L. and Groothuis; T.G.G. and Doligez; B.","Doligez","Ecology Letters","10.1111/ele.12339","Ficedula albicollis","altricial",6.1,0.7,NA,NA,NA,"Gotland; Sweden",57.17,18.33,NA,"2003- 2005- 2006- 2007","correlational","3","same day that it was laid","entire egg removed","yolk stored separately",NA,NA,"yolk","androstenedione","no","RIA (radio inmuno assay)","Diagnostic System Laboratories; USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mother","clutch size",NA,NA,NA,NA,NA,NA,NA,"no","clutch","256",NA,"Pearson",NA,0.01748285,NA,"0.1031","(Fisher-test; mixed model - estimate: 0;4; number of predictors: 5; degrees of freedom 1; p-value: 0;528) ","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","The lab were hormones were analyzed was probably Groothuis (not Dolinguez which is the last author). Figure 1 presents raw data for testosterone and androstenedione - but values are standardized (mean 0; SD 1). ",NA,"PBD","LM; ASF",NA,NA,NA,NA,"no","no","no","Pearson",256,NA,NA,NA,NA,"stats_clutch",0.01748285,0.00391917173856355,NA,NA,NA,"NA",NA,NA,256,"text; data sent by authors; p1313; word file","androstenedione","androgens"
"yes","rayyan-123815011","GR_P_03","Lab_ID_4","Population_ID_10",45,"Natural selection acts in opposite ways on correlated hormonal mediators of prenatal maternal effects in a wild bird population","2014","Tschirren; B. and Postma; E. and Gustafsson; L. and Groothuis; T.G.G. and Doligez; B.","Doligez","Ecology Letters","10.1111/ele.12339","Ficedula albicollis","altricial",6.1,0.7,NA,NA,NA,"Gotland; Sweden",57.17,18.33,NA,"2003- 2005- 2006- 2007","correlational","3","same day that it was laid","entire egg removed","yolk stored separately",NA,NA,"yolk","testosterone","no","RIA (radio inmuno assay)","Diagnostic System Laboratories; USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mother","clutch size",NA,NA,NA,NA,NA,NA,NA,"no","clutch","256",NA,"Pearson",NA,-0.04873908,NA,"0.7811","(Fisher-test; mixed model - estimate: 0;875; number of predictors: 5; degrees of freedom 1; p-value: 0;351) ","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","The lab were hormones were analyzed was probably Groothuis (not Dolinguez which is the last author). Figure 1 presents raw data for testosterone and androstenedione - but values are standardized (mean 0; SD 1). ",NA,"PBD","LM; ASF",NA,NA,NA,NA,"no","no","no","Pearson",256,NA,NA,NA,NA,"stats_clutch",-0.04873908,0.00390295940059557,NA,NA,NA,"NA",NA,NA,256,"text; data sent by authors; p1313; word file","testosterone","androgens"
"yes","rayyan-123815144","GR_L_23","Lab_ID_28","Population_ID_38",46,"Phenotypic plasticity in response to breeding density in tree swallows: An adaptive maternal effect?","2013","Bentz; Alexandra B. and Navara; Kristen J. and Siefferman; Lynn","Siefferman","Hormones and Behaviour","10.1016/j.yhbeh.2013.08.009","Tachycineta bicolor","altricial",NA,NA,NA,NA,NA,"Watauga County; USA",36.2,-81.67,NA,"2011","correlational","3","after egg completition or before incubating","entire egg removed","entire egg frozen",NA,NA,NA,"corticosterone",NA,NA,"MP Biomedicals; Solon; OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",NA,"growth rate (mass)","before independence","1;10",NA,NA,NA,NA,"yes","clutch","20",NA,"Pearson",NA,-0.159,NA,NA,"F-test; mixed model: 5.85; number of predictors; 7; df:18.1; p-value: 0.03","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","no","They manipulated nesting density in the area; but this manipulation did not affect yolk corticosterone. In the analysis they consider yolk corticosterone in general (pooling females that were exposed to more competition than others). So at the end is not an experimental study but a correlational one. ",NA,"LM","LM","I added the info on sample sizes",NA,NA,NA,"no","no","no","Pearson",20,NA,NA,NA,NA,"stats_clutch",-0.159,0.050004059419,NA,NA,NA,"NA",NA,NA,20,"table;  table 3","corticosterone","corticosterone"
"yes","rayyan-123815144","GR_L_23","Lab_ID_28","Population_ID_38",47,"Phenotypic plasticity in response to breeding density in tree swallows: An adaptive maternal effect?","2013","Bentz; Alexandra B. and Navara; Kristen J. and Siefferman; Lynn","Siefferman","Hormones and Behaviour","10.1016/j.yhbeh.2013.08.009","Tachycineta bicolor","altricial",NA,NA,NA,NA,NA,"Watauga County; USA",36.2,-81.67,NA,"2011","correlational","3","after egg completition or before incubating","entire egg removed","entire egg frozen",NA,NA,NA,"testosterone",NA,NA,"MP Biomedicals; Solon; OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",NA,"growth rate (mass)","before independence","1;10",NA,NA,NA,NA,"yes","clutch","20",NA,"Pearson",NA,0.33,NA,NA,"F-test; mixed model: 0.5; number of predictors; 7; df:9.3; p-value: 0.5","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","no","They manipulated nesting density in the area. This manipulation affected testosterone yolk. But then; when analyzing results; they studied the relationship between yolk testo and growth rate (independently of treatment in this case). So this is why I wrote it down as a correlational study. ",NA,"LM","LM","I added the info on sample sizes. Test directionality obtained from the table.",NA,NA,NA,"no","no","no","Pearson",20,NA,NA,NA,NA,"stats_clutch",0.33,0.04179259,NA,NA,NA,"NA",NA,NA,20,"table; table 3","testosterone","androgens"
