"Include","StudyID","GroupID","LaboratoryID","PopulationID","EffectID","Title","Year","Authors_all","Lab_PI","Journal","DOI","Species","Developmental_mode","Mean_clutch_size","SD_clutch_size","SE_clutch_size","Focal_clutch_number","Max_clutch_number","Study_area","Lat_study_area","Long_study_area","Elev_study_area","Year_collection","Study_type","Egg_n_collected","Time_collection","Egg_sampl_method","Egg_store","Egg_homog","Egg_homog_name","Site_horm_measured","Horm_measured","Horm_extracted_colum","Method_horm_meas","AntibodyKit","Horm_units","Horm_mean","Horm_Var","Horm_Var_Type","Exp_mother_egg","Method_mother_exp","Type_mother_exp","Horm_mother_exp","Horm_mother_units","Horm_mother_lab","Horm_mother_applied_dose","Horm_mother_mean_nat","Horm_mother_dose_exp","Horm_mother_SD","Horm_mother_cateogrical_dose","Time_mother_exp","Egg_order_exp","Egg_n_exp","Percent_egg_exp","Time_egg_exp","Method_egg_exp","Site_egg_exp","Horm_egg_exp","Horm_egg_units","Horm_egg_lab","Horm_egg_applied_dose","Horm_egg_mean_nat","Horm_egg_dose_exp","Horm_egg_SD","Horm_egg_cateogrical_dose","Solvent_egg_used_exp","Fitness_trait","Fitness_mother","Fitness_offs","Off_life_stage","Off_age","Off_average_nesting_time","Off_relative_age","Off_sex","Blind_data_recording","Partial_or_selective_data_rep","TestStat_N_level","TestStat_N_clutch","TestStat_N_off","TestStat_Type","TestStat_NumberOfPredictors","TestStat_Value","TestStat_df","TestStat_p","TestStat_p_comment","TestDirection","Exp_N_level","Control_Mean","Control_Var","Control_N_clutch","Control_N_off","Exp_Mean","Exp_Var","Exp_N_clutch","Exp_N_off","Shared_control","Shared_control_ID","Var_type","Var_type_comment","DataReporting","Raw","Notes","Quotes","ExtractionID","Extraction_check_observer","Extraction_check_notes","Reply_LM","Comments_after_author_response","Final_exclusion_paper_why","Least_square_means","Cross_fostering","Incubation_prior","Effect_size_type","stats_n_total","stats_n_df","control_n_total","exp_n_total","raw_n","datasubset","cor","cor_var","sd_control","sd_exp","n_control_surv","n_control_no_surv","n_exp_surv","n_exp_no_surv","final_n","DataSourceLocation","Hormone_measured_unique","Hormone_measured_general"
"yes","rayyan-123815691","GR_N_23","Lab_ID_15","Population_ID_1",265,"Yolk testosterone stimulates growth and immunity in house finch chicks","2006","Navara; K.J. and Hill; G.E. and Mendona; M.T.","Mendona","Physiological and Biochemical Zoology","10.1086/501054","Haemorhous mexicanus","altricial",5,NA,NA,"1",3,"Alabama; USA",NA,NA,NA,NA,"experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","5",100,"during laying/after clutch completion/before incubation","injection","yolk","testosterone","ng",NA,"200",NA,NA,NA,"within natural range","plant oil","mother","hatching success",NA,NA,NA,NA,NA,NA,NA,NA,"clutch","30",NA,"t-test",NA,1.395,NA,"0.17","p-value","positive","clutch",0.78,0.55,15,NA,1.07,0.51,15,NA,"no",NA,"SD",NA,"complete","no","SD calculated with the software metaDigitise","""Injection treatments were alternated between eggs in the nest; and the sequence of injection treatments was alternated between nests to avoid confounding effect""","MNA","NMA; LM","Important: within each nest they had control and experimental eggs (see quote). ",NA,NA,NA,"no","no","no","Mean",NA,NA,15,15,NA,"means_clutch",0.341268750908999,0.0445930818330503,0.55,0.51,NA,"NA",NA,NA,30,"figure; text; p552; fig1","testosterone","androgens"
"yes","rayyan-123814348","GR_P_09","Lab_ID_24","Population_ID_8",368,"Effects of elevated egg corticosterone levels on behavior; growth; and immunity of yellow-legged gull (Larus michahellis) chicks","2005","Rubolini; D. and Romano; M. and Boncoraglio; G. and Ferrari; R.P. and Martinelli; R. and Galeotti; P. and Fasola; M. and Saino; N.","Saino","Hormones and Behavior","10.1016/j.yhbeh.2005.01.006","Larus michahellis","semi-precocial",NA,NA,NA,"1",1,"Comacchio; Italy",44.333333,12.183333,0,"2002-2003-2004","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch",NA,100,"during laying/after clutch completion/before incubation","injection","albumen","corticosterone","ng",NA,"15","85.9",17.46216531,1,"within natural range","plant oil","mother","hatching probability",NA,NA,NA,NA,NA,NA,"yes","yes","clutch","272",743,"Wald Chi-square (mixed model)",3,0.1,1,"0.75","p-value","negative","clutch",0.561,0.033,139,367,0.537,0.034,133,376,"no",NA,"SE",NA,"complete","no","They used model reduction and do not report not significant effects. Impossible to understand final model structure",NA,"PBD","LM; ASF","even though we don't have info on clutch size; since all eggs from a clutch were modified we wrote 100. SD of the egg injection was 1 (not 1.18 which was the value that the person that extracted the data wrote). We define the dataset as ""complete"" because we have all data to calculate the effect size",NA,NA,NA,"no","no","no","Mean",NA,NA,139,133,NA,"means_clutch",-0.0386286955600721,0.00578414791288963,0.389064262044203,0.392107128218807,NA,"NA",NA,NA,272,"table; figure; p598; table 2; fig3","corticosterone","corticosterone"
"yes","rayyan-123814350","GR_N_04","Lab_ID_22","Population_ID_8",369,"Effects of elevated yolk testosterone levels on survival; growth and immunity of male and female yellow-legged gull chicks","2006","Rubolini; D. and Romano; M. and Martinelli; R. and Saino; N.","Rubolini","Behavioral Ecology and Sociobiology","10.1007/s00265-005-0057-0","Larus michahellis","semi-precocial",NA,NA,NA,NA,NA,"Comacchio; Italy",44.33,12.18,NA,"2004","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch",NA,100,"during laying/after clutch completion/before incubation","injection","yolk","testosterone","ng","Sigma; Germany","261","12.6",2071.428571,2,NA,"plant oil","mother","hatching success",NA,NA,NA,NA,NA,NA,NA,NA,"clutch","124",334,"Chi-square (mixed model)",3,1.58,NA,"0.21","p-value; estimate: -0.29 +/- 0.22 (SE)","negative","clutch",0.5,0.05,62,168,0.43,0.04,62,166,"no",NA,"SE",NA,"complete","no","horm_egg_mean and SE is given in ng/g but the amount of T in treatment is not a unit of concentration. Thus; the automatic formula is not appropiate. The absolute average amoung of hormone is ~300 ng in one yolk",NA,"MNA","LM","The entire clutch was manipulated.",NA,NA,NA,"no","no","no","Mean",NA,NA,62,62,NA,"means_clutch",-0.123443803416976,0.0124628666934092,0.393700393700591,0.314960314960472,NA,"NA",NA,NA,124,"text; table 2; p347","testosterone","androgens"
"yes","rayyan-123814234","GR_L_03","Lab_ID_6","Population_ID_32",399,"Differential effects of yolk testosterone and androstenedione in embryo development and nestling growth in the spotless starling (Sturnus unicolor)","2013","Muriel; J. and Perez-Rodriguez; L. and Puerta; M. and Gil; D.","Gil","General and Comparative Endocrinology","10.1016/j.ygcen.2013.09.013","Sturnus unicolor","altricial",5,NA,NA,NA,NA,"Soto del Real; Madrid; Spain",49.75,-3.8,930,"2009","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","2.5",50,"during laying/after clutch completion/before incubation","injection","yolk","testosterone","ng","Fluka Analytical; Sigma–Aldrich Chemie; Steinheim; Germany","6",NA,NA,1,"within natural range","plant oil","mother","hatching success",NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",75.2,NA,NA,125,73.58,NA,NA,53,"yes","SC_L_19",NA,"Absolute percentage; no variance","complete","yes",NA,NA,"LM","LM","IMPORTANT - clutch size was not reported in the paper but I obtained this information (modal clutch size) from other paper done from the same population (ID_32). Each nest had both control and experimenal chicks, and this was randomly decided. This is why in the column 'Egg_order_exp' I wrote entire clutch (because pooling all nests all eggs were treated at some point) and in the 'Egg_n_exp' I wrote 2.5 (half size of modal clutch size). I should only work with number of offspring because the number of clutches are not independent with each other!","This info was missing. I extracted it.",NA,NA,"no","no","no","Absolute",NA,NA,125,53,NA,"means_offspring",-0.0184013951781125,0.00564589204502057,NA,NA,31.3333333333333,"10.3333333333333",38.9974,14.0026,178,"text; data sent by the author","testosterone","androgens"
"yes","rayyan-123814234","GR_L_03","Lab_ID_6","Population_ID_32",400,"Differential effects of yolk testosterone and androstenedione in embryo development and nestling growth in the spotless starling (Sturnus unicolor)","2013","Muriel; J. and Perez-Rodriguez; L. and Puerta; M. and Gil; D.","Gil","General and Comparative Endocrinology","10.1016/j.ygcen.2013.09.013","Sturnus unicolor","altricial",5,NA,NA,NA,NA,"Soto del Real; Madrid; Spain",49.75,-3.8,930,"2009","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","2.5",50,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione","ng","Fluka Analytical; Sigma–Aldrich Chemie; Steinheim; Germany","17",NA,NA,1,"within natural range","plant oil","mother","hatching success",NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",75.2,NA,NA,125,73.33,NA,NA,60,"yes","SC_L_19",NA,"Absolute percentage; no variance","complete","yes",NA,NA,"LM","LM","IMPORTANT - clutch size was not reported in the paper but I obtained this information (modal clutch size) from other paper done from the same population (ID_32). Each nest had both control and experimenal chicks, and this was randomly decided. This is why in the column 'Egg_order_exp' I wrote entire clutch (because pooling all nests all eggs were treated at some point) and in the 'Egg_n_exp' I wrote 2.5 (half size of modal clutch size). I should only work with number of offspring because the number of clutches are not independent with each other!","This info was missing. I extracted it.",NA,NA,"no","no","no","Absolute",NA,NA,125,60,NA,"means_offspring",-0.0209920268822971,0.00542999382500303,NA,NA,31.3333333333333,"10.3333333333333",43.998,16.002,185,"text; data sent by the author","androstenedione","androgens"
"yes","rayyan-123814234","GR_L_03","Lab_ID_6","Population_ID_32",401,"Differential effects of yolk testosterone and androstenedione in embryo development and nestling growth in the spotless starling (Sturnus unicolor)","2013","Muriel; J. and Perez-Rodriguez; L. and Puerta; M. and Gil; D.","Gil","General and Comparative Endocrinology","10.1016/j.ygcen.2013.09.013","Sturnus unicolor","altricial",5,NA,NA,NA,NA,"Soto del Real; Madrid; Spain",49.75,-3.8,930,"2009","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","2.5",50,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ng","Fluka Analytical; Sigma–Aldrich Chemie; Steinheim; Germany","23",NA,NA,1,"within natural range","plant oil","mother","hatching success",NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",75.2,NA,NA,125,65.52,NA,NA,58,"yes","SC_L_19",NA,"Absolute percentage; no variance","complete","yes",NA,NA,"LM","LM","IMPORTANT - clutch size was not reported in the paper but I obtained this information (modal clutch size) from other paper done from the same population (ID_32). Each nest had both control and experimenal chicks, and this was randomly decided. This is why in the column 'Egg_order_exp' I wrote entire clutch (because pooling all nests all eggs were treated at some point) and in the 'Egg_n_exp' I wrote 2.5 (half size of modal clutch size). I should only work with number of offspring because the number of clutches are not independent with each other!","This info was missing. I extracted it.",NA,NA,"no","no","no","Absolute",NA,NA,125,58,NA,"means_offspring",-0.103766953752694,0.00537681746929512,NA,NA,31.3333333333333,"10.3333333333333",38.0016,19.9984,183,"text; data sent by the author","androstenedione and testosterone","androgens"
"yes","rayyan-123815168","GR_P_17","Lab_ID_25","Population_ID_11",404,"Pre- and Postnatal Effects of Corticosterone on Fitness-Related Traits and the Timing of Endogenous Corticosterone Production in a Songbird","2016","Strange; M.S. and Bowden; R.M. and Thompson; C.F. and Sakaluk; S.K.","Sakaluk","Journal of Experimental Zoology Part A: Ecological Genetics and Physiology","10.1002/jez.2022","Troglodytes aedon","altricial",5.9,NA,NA,NA,2,"McLean County; Illinois; USA",40.66,-88.89,NA,"2013","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","5.9",100,"during laying/after clutch completion/before incubation","injection","albumen (but they say that it migrates to the yolk)","corticosterone","ng",NA,"0.35","1.8",19.44444444,1,"within natural range","plant oil","mother","hatching success",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",22.8,NA,15,79,27.5,NA,14,69,"yes","SC_P_1",NA,"Absolute percentage; no variance","complete","no",NA,NA,"PBD","PD; LM",NA,"The experiment was done only in 2013 (despite they initially say that they studied the population over 2012; 2013 and 2014). Authors manipulated the entire clutch; this is why I wrote 5.9 in the ""Egg_n_exp"" column; I modified the SD of the experimental treatment since in the text they say that the low and high cort injections equal 1 and 2 SD; respectively. PD reported the estimates for all 3 groups (text); but since we are considering effect between control and only 1 experimental group; I deleted the info on the statistical tests and kept only the raw info published in table 1. I modified the SC_P_ number because above I added a new line that had a shared control. So all number are one value up. Hatching success is calculated at the offspring level: 18hatchlings/79 egg control; 19/69 cort low nestlings",NA,NA,"no","no","no","Absolute",NA,NA,79,69,NA,"means_offspring",0.0516940012626238,0.00676641225505187,NA,NA,9.006,"30.494",18.975,50.025,148,"table 1; table1; p350 ","corticosterone","corticosterone"
"yes","rayyan-123815168","GR_P_17","Lab_ID_25","Population_ID_11",405,"Pre- and Postnatal Effects of Corticosterone on Fitness-Related Traits and the Timing of Endogenous Corticosterone Production in a Songbird","2016","Strange; M.S. and Bowden; R.M. and Thompson; C.F. and Sakaluk; S.K.","Sakaluk","Journal of Experimental Zoology Part A: Ecological Genetics and Physiology","10.1002/jez.2022","Troglodytes aedon","altricial",5.9,NA,NA,NA,2,"McLean County; Illinois; USA",40.66,-88.89,NA,"2013","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","5.9",100,"during laying/after clutch completion/before incubation","injection","albumen (but they say that it migrates to the yolk)","corticosterone","ng",NA,"0.7","1.8",38.88888889,2,"within natural range","plant oil","mother","hatching success",NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",22.8,NA,15,79,27.5,NA,13,69,"yes","SC_P_1",NA,"Absolute percentage; no variance","complete","no",NA,NA,"PBD","PD; LM",NA,"The experiment was done only in 2013 (despite they initially say that they studied the population over 2012; 2013 and 2014). Authors manipulated the entire clutch; this is why I wrote 5.9 in the ""Egg_n_exp"" column; I modified the SD of the experimental treatment since in the text they say that the low and high cort injections equal 1 and 2 SD; respectively. PD reported the estimates for all 3 groups (text); but since we are considering effect between control and only 1 experimental group; I deleted the info on the statistical tests and kept only the raw info published in table 1. I modified the SC_P_ number because above I added a new line that had a shared control. So all number are one value up. Hatching success is calculated at the offspring level: 18hatchlings/79 egg control; 19/69 cort high nestlings",NA,NA,"no","no","no","Absolute",NA,NA,79,69,NA,"means_offspring",0.0516940012626238,0.00676641225505187,NA,NA,9.006,"30.494",18.975,50.025,148,"table 1; table1; p350 ","corticosterone","corticosterone"
"yes","rayyan-123814207","GR_N_02","Lab_ID_26","Population_ID_27",409,"Developmental programming of the adrenocortical stress response by yolk testosterone depends on sex and life history stage","2020","Schwabl; H. and Partecke; J.","Schwabl","Journal of Experimental Biology","10.1242/jeb.220152","Passer domesticus","altricial",4.46,NA,1.7,"1",NA,"Pullman; USA",46.12,-117.03,NA,NA,"experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","4.46",100,"during laying/after clutch completion/before incubation","injection","yolk","testosterone","pg",NA,"200",NA,NA,NA,"within natural range","plant oil","mother","hatching success",NA,NA,NA,NA,NA,NA,NA,NA,"clutch","37",NA,"F-test (mixed model)",NA,2.77,NA,"0.11","p-value","negative","clutch",56,NA,20,NA,45,NA,17,NA,"no",NA,NA,"Absolute percentage; no variance","complete","no","missing SEM or SD of the C and T groups. The authors reported df=1, but this is the df calculated from the numerator (numero of groups - 1) and not from the denominator (that is calculated based on the sample size)",NA,"MNA","LM","The 3rd egg was extracted to measure natural concentrations of hormones. But no association with this value and fitness was reported. This is why I deleted this info that Nico added. Also; the entire clutch (except for the 3rd egg that was removed) was manipulated. Authors report absolute percentages (no variance)",NA,NA,NA,"no","no","no","Absolute",NA,NA,20,17,NA,"means_clutch",-0.109657452333816,0.0271137522520187,NA,NA,11.2,"8.8",7.65,9.35,37,"text; p2","testosterone","androgens"
"yes","rayyan-123814230","GR_N_03","Lab_ID_31","Population_ID_34",410,"Differential effects of maternal yolk androgens on male and female offspring: A role for sex-specific selection?","2015","Tschirren; B.","Tschirren","Plos One","10.1371/journal.pone.0133673","Parus major","altricial",NA,NA,NA,NA,NA,"Bern; Switzerland",46.9,7.3,NA,NA,"experimental",NA,NA,NA,NA,NA,NA,"yolk","testosterone",NA,NA,NA,"ng","8.8","3.7","SD","egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch",NA,100,"during laying/after clutch completion/before incubation","injection","yolk","testosterone","ng","Fluka; Switzerland","12","8.8",136.3636364,NA,NA,"plant oil","mother","hatching success",NA,NA,NA,NA,NA,NA,NA,NA,"clutch","31",NA,"Chi-square (mixed model)",5,3.259,1,"0.071","p-value","positive","clutch",66,NA,13,NA,84,NA,18,NA,"no",NA,NA,"Absolute percentage; no variance","complete","no","GLMER model; TestStat_Value is a Chi-square - [Mean values are percentages]","""Overall hatching success was 74%. Testosterone manipulated eggs (84%) tended to have a higher hatching success than control eggs (66%); but the difference did not reach statistical
significance""","MNA","LM","The entire clutch was manipulated. I added data on natural concentrations of yolk testo in case we need it. ",NA,NA,NA,"no","no","no","Absolute",NA,NA,13,18,NA,"means_clutch",0.20933643831841,0.0304758952155757,NA,NA,8.58,"4.42",15.12,2.88,31,"text; p2","testosterone","androgens"
"yes","rayyan-123814430","GR_L_18","Lab_ID_6","Population_ID_32",413,"Elevated yolk androgen levels benefit offspring development in a between-clutch context","2007","Müller; W. and Deptuch; K. and Lopez-Rull; I. and Gil; D.","Gil","Behavioral Ecology","10.1093/beheco/arm060","Sturnus unicolor","altricial",NA,NA,NA,"1 & replacement",2,"Soto del Real; Madrid; Spain",49.75,-3.8,900,"2005","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","5",100,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ng",NA,"22.4",NA,NA,1,NA,"plant oil","mother","hatching success",NA,NA,NA,NA,NA,NA,NA,NA,"clutch","49",230,"Chi-square ",NA,NA,NA,"<0.97","p-value (Pearson Chi-square)","positive","clutch",70.3,NA,21,101,70.5,NA,28,129,"no",NA,NA,"Absolute percentage; no variance","complete","no","The mean natural dose of hormones is (total) 46.06 pg/mg . The units are different to the concentrations reported for the injected doses. To avoid confusion I wrote NA in that column. ",NA,"LM","LM","IMPORTANT - clutch size was not reported in the paper but I obtained this information (modal clutch size) from other paper done from the same population (ID_32). 82 was the total number of clutches manipulated. But 33 of those clutches did not hatch due to different reasons not related to the treatment. Final hatching success considers also the effect of the treatment; 230 is the total number of eggs. Hatching success is estimated on the number of chicks that hatch (not on the number of clutches)!",NA,NA,NA,"no","no","no","Absolute",NA,NA,21,28,NA,"means_clutch",0.00216845872536393,0.0208331374082422,NA,NA,14.763,"6.237",19.74,8.26,49,"text; p931","androstenedione and testosterone","androgens"
"yes","rayyan-123814949","GR_N_10","Lab_ID_7","Population_ID_23",415,"Maternal yolk androgens stimulate territorial behaviour in black-headed gull chicks","2009","Müller; W. and Dijkstra; C. and Groothuis; T.G.G.","Groothuis","Biology Letters","10.1098/rsbl.2009.0283","Chroicocephalus ridibundus","semi-precocial",3,NA,NA,NA,NA,"Workumer Waard; The Netherlands",NA,NA,NA,"2003","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3",100,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ug",NA,"10.12",NA,NA,NA,NA,"plant oil","mother","hatching success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"clutch",72,NA,23,NA,72,NA,26,NA,"no",NA,NA,"Absolute percentage; no variance","complete ","no",NA,NA,"LM","LM","This info was missing. I extracted it. ",NA,NA,NA,"no","no","no","Absolute",NA,NA,23,26,NA,"means_clutch",0,0.0208333333333333,NA,NA,16.56,"6.44",18.72,7.28,49,"text; p587","androstenedione and testosterone","androgens"
"yes","rayyan-123815439","GR_L_09","Lab_ID_23","Population_ID_35",417,"Testing for context-dependent effects of prenatal thyroid hormones on offspring survival and physiology: an experimental temperature manipulation","2020","Hsu; B.-Y. and Sarraude; T. and Cossin-Sevrin; N. and Crombecque; M. and Stier; A. and Ruuskanen; S.","Ruuskanen","Scientific Reports","10.1038/s41598-020-71511-y","Ficedula hypoleuca","altricial",NA,NA,NA,NA,NA,"Turku; Finland",60.42,22.18,NA,NA,"experimental",NA,NA,NA,NA,NA,NA,NA,"TH3 and TH4",NA,NA,NA,"ng","0.740 and 2.307","0.238 and 0.645","SD","egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch",NA,100,"during laying/after clutch completion/before incubation","injection","yolk","TH3 and TH4","ng",NA,"1.785","3.047",58.58221201,2,NA,NA,"mother","hatching success",NA,"hatching","0",NA,NA,NA,NA,NA,"clutch","60",NA,"z-test",1,-1.129,NA,"0.259","p-value","negative","clutch",71.1,NA,30,NA,64.9,NA,30,NA,"no",NA,NA,"Absolute percentage; no variance","complete","yes","The authors reported the natural concentration of TH3 and TH4 in the eggs of their population. This is why I added the info here. This info was obtained from 15 eggs. A correction of this paper is available; but this is aboutFigures 2b & c that has info on plasma levels (not relevant to our study)",NA,"LM","AST","(1) Shouldn't Horm_egg_applied_dose be 1.785 (0.477 T3 + 1.308 T4)? (2) Exp_Var Na instead of 0; right? (3) TestDirection should not be needed given that z has a sign (4) did you see the correction on this paper? (5) There seems to be some missing data for this row; but also; Raw should be yes; right? (figshare.com/articles/dataset/TH_temperature-dependent_effects_data_and_code_zip/12833711) (6) I left a couple of values unchecked because I think we can use the data to really now some of the values that are not clear from the paper (e.g. sample sizes).","(1) Yes. (2) Yes; modified now. (3) Ok; but to keep it homogeneous througout the data base I prefer to always indicate the direction; irrespective of whether the estimate has a sign or not. (4) yes; not relevant to our paper. I added a comment. (5) ok. ",NA,NA,"no","no","no","Absolute",NA,NA,30,30,NA,"means_clutch",-0.066455701742722,0.016799775994068,NA,NA,21.33,"8.67",19.47,10.53,60,"text; p2","TH3 and TH4","TH3 and TH4"
"yes","rayyan-123815657","GR_N_18","Lab_ID_7","Population_ID_10",418,"Yolk androgens do not appear to mediate sexual conflict over parental investment in the collared flycatcher Ficedula albicollis","2009","Ruuskanen; Suvi and Doligez; Blandine and Tschirren; Barbara and Pitala; Natalia and Gustafsson; Lars and Groothuis; Ton G. G. and Laaksonen; Toni","Groothuis","Hormones and Behavior","10.1016/j.yhbeh.2009.01.010","Ficedula albicollis","altricial",6,NA,NA,"1",NA,"Gotland; Sweden",57.17,18.33,NA,"2007","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","6",100,"during laying/after clutch completion/before incubation","injection","yolk","androstenedione and testosterone","ng","Fluka; Switzerland","65.2","74.5",NA,NA,"within natural range","plant oil","mother","hatching success",NA,NA,NA,NA,NA,NA,NA,NA,"clutch","66",NA,"Wilcoxon test",NA,NA,NA,"0.94","p-value","positive","clutch",79.74,NA,30,NA,79.77,NA,36,NA,"no",NA,NA,"Absolute percentage; no variance","complete","no","poor data reporting. The data we need most certainly is reported in another paper by the same authors; as they state that they meassured stuff we are interested in but that is all",NA,"MNA","NMA; LM",NA,"They also have a correlational study; but they do not link this info to any fitness parameter.",NA,NA,"no","no","no","Absolute",NA,NA,30,36,NA,"means_clutch",0.000371759658722434,0.0153846111321466,NA,NA,23.922,"6.078",28.7172,7.2828,66,"text; p516","androstenedione and testosterone","androgens"
"yes","rayyan-123815688","GR_L_27","Lab_ID_26","Population_ID_27",419,"Yolk testosterone organizes behavior and male plumage coloration in house sparrows (Passer domesticus)","2004","Strasser; R. and Schwabl; H.","Schwabl","Behavioral Ecology and Sociobiology","10.1007/s00265-004-0810-9","Passer domesticus","altricial",5,NA,NA,NA,NA,"Pullman; USA",46.73,-117.17,NA,"1998","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","5",100,"during laying/after clutch completion/before incubation","injection","yolk","testosterone","ng",NA,"292",NA,NA,NA,"within natural range","plant oil","mother","hatching success",NA,NA,NA,NA,NA,NA,NA,NA,"clutch","17",NA,NA,NA,NA,NA,NA,NA,NA,"clutch",90,NA,10,NA,100,NA,7,NA,"no",NA,NA,"Absolute percentage; no variance","complete","no","The exact clutch size is reported but according to each year and treatment (which was done after the clutch was laid). To avoid dong stats on stats; I wrote down that the clutch size is 5 which is what they report as approx clutch size in the text. 247.8 ngis the average increased in testo after the injection; which according to the authors is the upper limit o the natural range. ",NA,"LM","LM",NA,NA,NA,NA,"no","no","no","Absolute",NA,NA,10,7,NA,"means_clutch",0.209165006633519,0.05715087890625,NA,NA,9,"1",7,0,17,"table; table 1; p493","testosterone","androgens"
"yes","rayyan-123815688","GR_L_27","Lab_ID_26","Population_ID_27",420,"Yolk testosterone organizes behavior and male plumage coloration in house sparrows (Passer domesticus)","2004","Strasser; R. and Schwabl; H.","Schwabl","Behavioral Ecology and Sociobiology","10.1007/s00265-004-0810-9","Passer domesticus","altricial",5,NA,NA,NA,NA,"Pullman; USA",46.73,-117.17,NA,"1999","experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"entire clutch","5",100,"during laying/after clutch completion/before incubation","injection","yolk","testosterone","ng",NA,"292",NA,NA,NA,"within natural range","plant oil","mother","hatching success",NA,NA,NA,NA,NA,NA,NA,NA,"clutch","24",NA,NA,NA,NA,NA,NA,NA,NA,"clutch",75,NA,12,NA,91.67,NA,12,NA,"no",NA,NA,"Absolute percentage; no variance","complete","no","The exact clutch size is reported but according to each year and treatment (which was done after the clutch was laid). To avoid dong stats on stats; I wrote down that the clutch size is 5 which is what they report as approx clutch size in the text. 247.8 ngis the average increased in testo after the injection; which according to the authors is the upper limit o the natural range. ",NA,"LM","LM",NA,NA,NA,NA,"no","no","no","Absolute",NA,NA,12,12,NA,"means_clutch",0.223660465930771,0.0392371475190213,NA,NA,9,"3",11.0004,0.999600000000001,24,"table; table 1; p493","testosterone","androgens"
